省份,日期,新增确诊,新增治愈,新增死亡,累计确诊人数,累计治愈人数,累计死亡人数
重庆,2020-02-23,0,1,0,22,11,0
重庆,2020-02-24,0,1,0,22,12,0
重庆,2020-02-25,0,1,0,22,13,0
重庆,2020-02-27,0,4,0,22,17,0
重庆,2020-02-29,0,1,0,22,18,0
重庆,2020-03-03,0,1,0,22,19,0
重庆,2020-03-04,0,1,0,22,20,0
重庆,2020-03-09,0,2,0,22,22,0
广西,2020-01-23,2,0,0,2,0,0
广西,2020-01-24,4,0,0,6,0,0
广西,2020-01-25,5,0,0,11,0,0
广西,2020-01-26,3,0,0,14,0,0
广西,2020-01-27,1,0,0,15,0,0
广西,2020-01-28,1,0,0,16,0,0
广西,2020-01-29,2,0,0,18,0,0
广西,2020-01-31,3,0,0,21,0,0
广西,2020-02-01,2,0,0,23,0,0
广西,2020-02-02,1,0,0,24,0,0
广西,2020-02-03,0,4,0,24,4,0
广西,2020-02-04,2,0,0,26,4,0
广西,2020-02-05,1,1,0,27,5,0
广西,2020-02-06,1,0,0,28,5,0
广西,2020-02-07,1,0,0,29,5,0
广西,2020-02-09,1,0,0,30,5,0
广西,2020-02-11,1,0,0,31,5,0
广西,2020-02-15,0,5,0,31,10,0
广西,2020-02-17,0,2,0,31,12,0
广西,2020-02-18,0,3,0,31,15,0
广西,2020-02-21,1,2,0,32,17,0
广西,2020-02-24,0,6,0,32,23,0
广西,2020-02-26,0,1,0,32,24,0
广西,2020-02-29,0,2,0,32,26,0
广西,2020-03-01,0,1,0,32,27,0
广西,2020-03-02,0,1,0,32,28,0
广西,2020-03-03,0,2,0,32,30,0
广西,2020-03-04,0,1,0,32,31,0
广西,2020-03-10,0,1,0,32,32,0
天津,2020-01-23,1,0,0,1,0,0
天津,2020-01-24,1,0,0,2,0,0
天津,2020-01-26,3,0,0,5,0,0
天津,2020-01-27,2,0,0,7,0,0
天津,2020-01-30,1,0,0,8,0,0
天津,2020-02-01,1,0,0,9,0,0
天津,2020-02-04,1,0,0,10,0,0
天津,2020-02-08,0,1,0,10,1,0
天津,2020-02-10,0,1,0,10,2,0
天津,2020-02-11,1,0,0,11,2,0
天津,2020-02-12,1,0,0,12,2,0
天津,2020-02-13,0,1,0,12,3,0
天津,2020-02-14,0,4,0,12,7,0
天津,2020-02-18,0,1,0,12,8,0
天津,2020-02-19,0,1,0,12,9,0
天津,2020-02-21,0,1,0,12,10,0
天津,2020-03-02,0,1,0,12,11,0
天津,2020-03-11,0,1,0,12,12,0
广西,2020-01-23,1,0,0,1,0,0
广西,2020-01-24,2,0,0,3,0,0
广西,2020-01-29,2,0,0,5,0,0
广西,2020-01-30,1,0,0,6,0,0
广西,2020-02-03,2,0,0,8,0,0
广西,2020-02-04,1,0,0,9,0,0
广西,2020-02-05,2,0,0,11,0,0
广西,2020-02-07,4,0,0,15,0,0
广西,2020-02-08,4,0,1,19,0,1
广西,2020-02-09,2,0,0,21,0,1
广西,2020-02-14,1,0,0,22,0,1
广西,2020-02-18,1,0,0,23,0,1
广西,2020-02-19,0,4,0,23,4,1
广西,2020-02-20,1,0,0,24,4,1
广西,2020-02-21,1,0,0,25,4,1
广西,2020-02-23,2,0,0,27,4,1
广西,2020-02-24,1,1,0,28,5,1
广西,2020-02-26,0,3,0,28,8,1
广西,2020-03-01,0,2,0,28,10,1
广西,2020-03-02,0,3,0,28,13,1
广西,2020-03-03,0,2,0,28,15,1
广西,2020-03-04,0,1,0,28,16,1
广西,2020-03-06,0,1,0,28,17,1
广西,2020-03-07,0,1,0,28,18,1
广西,2020-03-08,0,4,0,28,22,1
广西,2020-03-09,0,2,0,28,24,1
广西,2020-03-11,0,2,0,28,26,1
广西,2020-03-12,0,1,0,28,27,1
内蒙古,2020-01-23,1,0,0,1,0,0
内蒙古,2020-01-25,1,0,0,2,0,0
内蒙古,2020-01-31,0,1,0,2,1,0
内蒙古,2020-02-03,1,0,0,3,1,0
内蒙古,2020-02-05,2,0,0,5,1,0
内蒙古,2020-02-11,1,0,0,6,1,0
内蒙古,2020-02-18,1,0,0,7,1,0
内蒙古,2020-02-20,0,1,0,7,2,0
内蒙古,2020-02-22,0,2,0,7,4,0
内蒙古,2020-02-29,0,1,0,7,5,0
内蒙古,2020-03-04,0,2,0,7,7,0
内蒙古,2020-04-19,1,0,0,8,7,0
内蒙古,2020-04-30,1,0,0,9,7,0
内蒙古,2020-05-05,0,1,0,9,8,0
内蒙古,2020-05-20,0,1,0,9,9,0
江西,2020-01-23,1,0,0,1,0,0
江西,2020-01-25,1,0,0,2,0,0
江西,2020-01-26,1,0,0,3,0,0
江西,2020-01-27,0,1,0,3,1,0
江西,2020-01-28,1,0,0,4,1,0
江西,2020-01-29,1,0,0,5,1,0
江西,2020-01-30,3,0,0,8,1,0
江西,2020-01-31,3,0,0,11,1,0
江西,2020-02-01,1,0,0,12,1,0
江西,2020-02-02,1,0,0,13,1,0
江西,2020-02-03,2,0,0,15,1,0
江西,2020-02-06,1,0,0,16,1,0
江西,2020-02-07,1,0,0,17,1,0
江西,2020-02-09,1,1,0,18,2,0
江西,2020-02-10,1,2,0,19,4,0
江西,2020-02-11,1,1,0,20,5,0
江西,2020-02-14,0,1,0,20,6,0
江西,2020-02-15,1,2,0,21,8,0
江西,2020-02-16,0,1,0,21,9,0
江西,2020-02-17,1,0,0,22,9,0
江西,2020-02-18,0,1,0,22,10,0
江西,2020-02-23,0,2,0,22,12,0
江西,2020-02-25,0,1,0,22,13,0
江西,2020-02-27,0,2,0,22,15,0
江西,2020-02-29,0,3,0,22,18,0
江西,2020-03-02,0,2,0,22,20,0
江西,2020-03-05,0,1,0,22,21,0
江西,2020-03-06,0,1,0,22,22,0
吉林,2020-01-23,1,0,0,1,0,0
吉林,2020-01-24,1,0,0,2,0,0
吉林,2020-01-27,1,0,0,3,0,0
吉林,2020-02-02,1,0,0,4,0,0
吉林,2020-02-03,1,0,0,5,0,0
吉林,2020-02-05,0,1,0,5,1,0
吉林,2020-02-06,0,1,0,5,2,0
吉林,2020-02-12,0,1,0,5,3,0
吉林,2020-02-20,0,1,0,5,4,0
吉林,2020-02-22,0,1,0,5,5,0
吉林,2020-05-07,1,0,0,6,5,0
吉林,2020-05-09,11,0,0,17,5,0
吉林,2020-05-10,3,0,0,20,5,0
吉林,2020-05-12,6,0,0,26,5,0
吉林,2020-05-13,1,0,0,27,5,0
吉林,2020-05-14,4,0,0,31,5,0
吉林,2020-05-15,2,0,0,33,5,0
吉林,2020-05-16,4,3,1,37,8,1
吉林,2020-05-17,2,8,0,39,16,1
吉林,2020-05-18,5,1,0,44,17,1
吉林,2020-05-19,1,2,0,45,19,1
吉林,2020-05-21,2,2,0,47,21,1
吉林,2020-05-22,0,1,0,47,22,1
吉林,2020-05-23,1,0,0,48,22,1
吉林,2020-05-27,0,5,0,48,27,1
吉林,2020-05-28,0,3,0,48,30,1
吉林,2020-05-29,0,6,0,48,36,1
吉林,2020-05-30,0,2,0,48,38,1
吉林,2020-06-01,0,3,0,48,41,1
吉林,2020-06-03,0,1,0,48,42,1
吉林,2020-06-04,0,1,0,48,43,1
吉林,2020-06-05,0,1,0,48,44,1
吉林,2020-06-06,0,1,0,48,45,1
吉林,2020-06-07,0,2,0,48,47,1
浙江,2020-01-23,3,0,0,3,0,0
浙江,2020-01-24,1,0,0,4,0,0
浙江,2020-01-25,4,0,0,8,0,0
浙江,2020-01-27,3,0,0,11,0,0
浙江,2020-01-28,3,0,0,14,0,0
浙江,2020-01-29,2,0,0,16,0,0
浙江,2020-01-31,2,0,0,18,0,0
浙江,2020-02-01,1,0,0,19,0,0
浙江,2020-02-03,4,0,0,23,0,0
浙江,2020-02-04,4,0,0,27,0,0
浙江,2020-02-05,3,0,0,30,0,0
浙江,2020-02-06,5,1,0,35,1,0
浙江,2020-02-07,2,0,0,37,1,0
浙江,2020-02-08,1,0,0,38,1,0
浙江,2020-02-09,2,2,0,40,3,0
浙江,2020-02-10,0,2,0,40,5,0
浙江,2020-02-11,2,1,0,42,6,0
浙江,2020-02-13,0,2,0,42,8,0
浙江,2020-02-14,1,2,0,43,10,0
浙江,2020-02-15,0,1,0,43,11,0
浙江,2020-02-17,0,3,0,43,14,0
浙江,2020-02-18,1,1,0,44,15,0
浙江,2020-02-19,1,5,0,45,20,0
浙江,2020-02-20,0,2,0,45,22,0
浙江,2020-02-22,0,1,0,45,23,0
浙江,2020-02-23,0,2,0,45,25,0
浙江,2020-02-24,0,3,0,45,28,0
浙江,2020-02-26,0,4,0,45,32,0
浙江,2020-02-28,0,3,0,45,35,0
浙江,2020-02-29,0,3,0,45,38,0
浙江,2020-03-01,0,3,0,45,41,0
浙江,2020-03-07,0,1,0,45,42,0
浙江,2020-03-09,0,1,0,45,43,0
浙江,2020-03-13,0,1,0,45,44,0
浙江,2020-03-22,0,1,0,45,45,0
浙江,2020-03-26,1,0,0,46,45,0
浙江,2020-04-13,0,1,0,46,46,0
江西,2020-01-23,1,0,0,1,0,0
江西,2020-01-24,1,0,0,2,0,0
江西,2020-01-26,2,0,0,4,0,0
江西,2020-01-27,5,0,0,9,0,0
江西,2020-01-28,7,0,0,16,0,0
江西,2020-01-29,15,0,0,31,0,0
江西,2020-01-30,11,0,0,42,0,0
江西,2020-01-31,1,0,0,43,0,0
江西,2020-02-01,12,0,0,55,0,0
江西,2020-02-02,9,2,0,64,2,0
江西,2020-02-03,14,0,0,78,2,0
江西,2020-02-04,8,0,0,86,2,0
江西,2020-02-05,6,1,0,92,3,0
江西,2020-02-06,3,1,0,95,4,0
江西,2020-02-07,2,0,0,97,4,0
江西,2020-02-08,3,2,0,100,6,0
江西,2020-02-09,1,1,0,101,7,0
江西,2020-02-10,0,6,0,101,13,0
江西,2020-02-11,4,1,0,105,14,0
江西,2020-02-12,4,0,0,109,14,0
江西,2020-02-13,5,2,0,114,16,0
江西,2020-02-14,1,2,0,115,18,0
江西,2020-02-15,2,4,0,117,22,0
江西,2020-02-17,1,8,0,118,30,0
江西,2020-02-18,0,3,0,118,33,0
江西,2020-02-19,0,11,0,118,44,0
江西,2020-02-20,0,3,0,118,47,0
江西,2020-02-22,0,4,0,118,51,0
江西,2020-02-23,0,6,0,118,57,0
江西,2020-02-24,0,5,0,118,62,0
江西,2020-02-25,0,9,0,118,71,0
江西,2020-02-26,0,9,0,118,80,0
江西,2020-02-27,0,11,0,118,91,0
江西,2020-02-28,0,3,0,118,94,0
江西,2020-03-01,0,3,0,118,97,0
江西,2020-03-02,0,1,0,118,98,0
江西,2020-03-03,0,3,0,118,101,0
江西,2020-03-04,0,7,0,118,108,0
江西,2020-03-05,0,2,0,118,110,0
江西,2020-03-06,0,2,0,118,112,0
江西,2020-03-08,0,1,0,118,113,0
江西,2020-03-09,0,2,0,118,115,0
江西,2020-03-10,0,2,0,118,117,0
江西,2020-03-11,0,1,0,118,118,0
重庆,2020-01-23,2,0,0,2,0,0
重庆,2020-01-24,1,0,0,3,0,0
重庆,2020-01-26,1,0,0,4,0,0
重庆,2020-01-27,1,0,0,5,0,0
重庆,2020-01-30,3,0,0,8,0,0
重庆,2020-01-31,1,0,1,9,0,1
重庆,2020-02-01,2,0,0,11,0,1
重庆,2020-02-02,2,0,0,13,0,1
重庆,2020-02-03,2,0,0,15,0,1
重庆,2020-02-04,4,0,0,19,0,1
重庆,2020-02-08,0,1,0,19,1,1
重庆,2020-02-09,1,0,0,20,1,1
重庆,2020-02-12,0,2,0,20,3,1
重庆,2020-02-15,0,4,0,20,7,1
重庆,2020-02-16,0,1,0,20,8,1
重庆,2020-02-17,0,2,0,20,10,1
重庆,2020-02-21,0,1,0,20,11,1
重庆,2020-02-24,1,0,0,21,11,1
重庆,2020-02-25,0,1,0,21,12,1
重庆,2020-02-27,0,1,0,21,13,1
重庆,2020-02-28,0,2,0,21,15,1
重庆,2020-03-01,0,1,0,21,16,1
重庆,2020-03-02,0,1,0,21,17,1
重庆,2020-03-03,0,1,0,21,18,1
重庆,2020-03-12,0,2,0,21,20,1
重庆,2020-01-23,2,0,0,2,0,0
重庆,2020-01-24,2,0,0,4,0,0
重庆,2020-01-26,3,0,0,7,0,0
重庆,2020-01-27,2,0,0,9,0,0
重庆,2020-01-28,2,0,0,11,0,0
重庆,2020-01-29,2,0,0,13,0,0
重庆,2020-01-30,3,0,0,16,0,0
重庆,2020-02-02,1,0,0,17,0,0
重庆,2020-02-03,1,0,0,18,0,0
重庆,2020-02-06,0,2,0,18,2,0
重庆,2020-02-09,0,3,0,18,5,0
重庆,2020-02-10,0,1,0,18,6,0
重庆,2020-02-11,2,4,1,20,10,1
重庆,2020-02-12,0,1,0,20,11,1
重庆,2020-02-13,0,1,0,20,12,1
重庆,2020-02-16,0,1,0,20,13,1
重庆,2020-02-19,0,1,0,20,14,1
重庆,2020-02-20,0,1,0,20,15,1
重庆,2020-02-21,1,1,0,21,16,1
重庆,2020-02-24,0,2,0,21,18,1
重庆,2020-02-27,0,1,0,21,19,1
重庆,2020-03-05,0,1,0,21,20,1
江苏,2020-01-23,1,0,0,1,0,0
江苏,2020-01-25,2,0,0,3,0,0
江苏,2020-01-29,3,0,0,6,0,0
江苏,2020-01-30,3,0,0,9,0,0
江苏,2020-01-31,4,1,0,13,1,0
江苏,2020-02-02,1,0,0,14,1,0
江苏,2020-02-03,3,0,0,17,1,0
江苏,2020-02-04,3,0,0,20,1,0
江苏,2020-02-05,2,0,0,22,1,0
江苏,2020-02-06,2,1,0,24,2,0
江苏,2020-02-07,3,0,0,27,2,0
江苏,2020-02-08,5,0,0,32,2,0
江苏,2020-02-09,3,2,0,35,4,0
江苏,2020-02-10,2,0,0,37,4,0
江苏,2020-02-11,2,1,0,39,5,0
江苏,2020-02-12,3,0,0,42,5,0
江苏,2020-02-13,3,1,0,45,6,0
江苏,2020-02-14,1,4,0,46,10,0
江苏,2020-02-15,2,2,0,48,12,0
江苏,2020-02-16,0,1,0,48,13,0
江苏,2020-02-17,0,1,0,48,14,0
江苏,2020-02-18,0,3,0,48,17,0
江苏,2020-02-19,0,1,0,48,18,0
江苏,2020-02-21,0,4,0,48,22,0
江苏,2020-02-23,0,2,0,48,24,0
江苏,2020-02-24,0,1,0,48,25,0
江苏,2020-02-25,0,2,0,48,27,0
江苏,2020-02-26,0,6,0,48,33,0
江苏,2020-02-27,0,2,0,48,35,0
江苏,2020-02-29,0,2,0,48,37,0
江苏,2020-03-02,0,4,0,48,41,0
江苏,2020-03-03,0,1,0,48,42,0
江苏,2020-03-06,0,1,0,48,43,0
江苏,2020-03-07,0,2,0,48,45,0
江苏,2020-03-08,0,2,0,48,47,0
江苏,2020-03-09,0,1,0,48,48,0
重庆,2020-01-23,1,0,0,1,0,0
重庆,2020-01-24,2,0,0,3,0,0
重庆,2020-01-26,4,0,0,7,0,0
重庆,2020-01-27,1,0,0,8,0,0
重庆,2020-01-30,1,0,0,9,0,0
重庆,2020-01-31,1,0,0,10,0,0
重庆,2020-02-01,2,0,0,12,0,0
重庆,2020-02-03,1,0,0,13,0,0
重庆,2020-02-04,1,0,0,14,0,0
重庆,2020-02-07,2,0,0,16,0,0
重庆,2020-02-11,0,1,0,16,1,0
重庆,2020-02-12,1,2,0,17,3,0
重庆,2020-02-13,0,1,0,17,4,0
重庆,2020-02-15,0,3,0,17,7,0
重庆,2020-02-22,0,3,0,17,10,0
重庆,2020-02-26,0,2,0,17,12,0
重庆,2020-02-27,0,1,0,17,13,0
重庆,2020-02-28,0,1,0,17,14,0
重庆,2020-03-01,0,1,0,17,15,0
重庆,2020-03-09,0,1,0,17,16,0
重庆,2020-03-11,0,1,0,17,17,0
湖南,2020-01-23,3,0,0,3,0,0
湖南,2020-01-24,2,0,0,5,0,0
湖南,2020-01-26,2,0,0,7,0,0
湖南,2020-01-27,2,0,0,9,0,0
湖南,2020-01-28,4,0,0,13,0,0
湖南,2020-01-29,3,0,0,16,0,0
湖南,2020-01-30,4,0,0,20,0,0
湖南,2020-01-31,6,0,0,26,0,0
湖南,2020-02-01,3,1,0,29,1,0
湖南,2020-02-02,6,0,0,35,1,0
湖南,2020-02-03,5,1,0,40,2,0
湖南,2020-02-04,5,1,0,45,3,0
湖南,2020-02-05,6,0,0,51,3,0
湖南,2020-02-06,2,1,0,53,4,0
湖南,2020-02-07,6,0,0,59,4,0
湖南,2020-02-08,5,4,0,64,8,0
湖南,2020-02-09,2,0,0,66,8,0
湖南,2020-02-10,3,4,0,69,12,0
湖南,2020-02-11,0,6,0,69,18,0
湖南,2020-02-12,3,4,0,72,22,0
湖南,2020-02-13,1,3,0,73,25,0
湖南,2020-02-14,2,4,0,75,29,0
湖南,2020-02-15,0,5,0,75,34,0
湖南,2020-02-16,1,1,0,76,35,0
湖南,2020-02-18,0,12,0,76,47,0
湖南,2020-02-19,0,4,0,76,51,0
湖南,2020-02-20,0,3,0,76,54,0
湖南,2020-02-23,0,1,0,76,55,0
湖南,2020-02-24,0,1,0,76,56,0
湖南,2020-02-25,0,1,0,76,57,0
湖南,2020-02-26,0,1,0,76,58,0
湖南,2020-02-27,0,2,0,76,60,0
湖南,2020-02-29,0,2,0,76,62,0
湖南,2020-03-02,0,4,0,76,66,0
湖南,2020-03-03,0,1,0,76,67,0
湖南,2020-03-04,0,1,0,76,68,0
湖南,2020-03-05,0,2,0,76,70,0
湖南,2020-03-06,0,1,0,76,71,0
湖南,2020-03-08,0,3,0,76,74,0
湖南,2020-03-12,0,1,0,76,75,0
湖南,2020-03-13,0,1,0,76,76,0
江苏,2020-01-23,3,0,0,3,0,0
江苏,2020-01-24,1,0,0,4,0,0
江苏,2020-01-25,3,0,0,7,0,0
江苏,2020-01-27,3,0,0,10,0,0
江苏,2020-01-28,4,0,0,14,0,0
江苏,2020-01-29,5,0,0,19,0,0
江苏,2020-01-30,6,0,0,25,0,0
江苏,2020-01-31,3,2,0,28,2,0
江苏,2020-02-01,7,0,0,35,2,0
江苏,2020-02-02,5,0,0,40,2,0
江苏,2020-02-03,4,0,0,44,2,0
江苏,2020-02-04,3,2,0,47,4,0
江苏,2020-02-05,5,7,0,52,11,0
江苏,2020-02-06,5,2,0,57,13,0
江苏,2020-02-07,8,2,0,65,15,0
江苏,2020-02-08,6,5,0,71,20,0
江苏,2020-02-09,7,2,0,78,22,0
江苏,2020-02-10,6,0,0,84,22,0
江苏,2020-02-11,3,0,0,87,22,0
江苏,2020-02-12,3,2,0,90,24,0
江苏,2020-02-13,1,2,0,91,26,0
江苏,2020-02-14,0,1,0,91,27,0
江苏,2020-02-15,1,2,0,92,29,0
江苏,2020-02-16,0,3,0,92,32,0
江苏,2020-02-18,1,3,0,93,35,0
江苏,2020-02-19,0,3,0,93,38,0
江苏,2020-02-20,0,9,0,93,47,0
江苏,2020-02-21,0,5,0,93,52,0
江苏,2020-02-24,0,5,0,93,57,0
江苏,2020-02-25,0,1,0,93,58,0
江苏,2020-03-01,0,5,0,93,63,0
江苏,2020-03-02,0,5,0,93,68,0
江苏,2020-03-03,0,6,0,93,74,0
江苏,2020-03-04,0,6,0,93,80,0
江苏,2020-03-05,0,3,0,93,83,0
江苏,2020-03-06,0,6,0,93,89,0
江苏,2020-03-07,0,3,0,93,92,0
江苏,2020-03-08,0,1,0,93,93,0
江苏,2020-01-23,1,0,0,1,0,0
江苏,2020-01-25,1,0,0,2,0,0
江苏,2020-01-26,2,0,0,4,0,0
江苏,2020-01-27,2,0,0,6,0,0
江苏,2020-01-29,3,0,0,9,0,0
江苏,2020-01-30,1,0,0,10,0,0
江苏,2020-01-31,2,0,0,12,0,0
江苏,2020-02-01,5,0,0,17,0,0
江苏,2020-02-02,2,0,0,19,0,0
江苏,2020-02-03,3,0,0,22,0,0
江苏,2020-02-04,3,0,0,25,0,0
江苏,2020-02-05,2,0,0,27,0,0
江苏,2020-02-06,2,2,0,29,2,0
江苏,2020-02-07,2,0,0,31,2,0
江苏,2020-02-08,1,0,0,32,2,0
江苏,2020-02-09,1,0,0,33,2,0
江苏,2020-02-10,2,3,0,35,5,0
江苏,2020-02-11,2,0,0,37,5,0
江苏,2020-02-12,1,5,0,38,10,0
江苏,2020-02-13,1,0,0,39,10,0
江苏,2020-02-14,1,3,0,40,13,0
江苏,2020-02-15,0,2,0,40,15,0
江苏,2020-02-16,0,1,0,40,16,0
江苏,2020-02-17,0,3,0,40,19,0
江苏,2020-02-18,0,2,0,40,21,0
江苏,2020-02-19,0,2,0,40,23,0
江苏,2020-02-21,0,5,0,40,28,0
江苏,2020-02-22,0,4,0,40,32,0
江苏,2020-02-23,0,1,0,40,33,0
江苏,2020-02-24,0,1,0,40,34,0
江苏,2020-02-25,0,1,0,40,35,0
江苏,2020-02-26,0,2,0,40,37,0
江苏,2020-03-02,0,3,0,40,40,0
福建,2020-01-23,1,0,0,1,0,0
福建,2020-01-25,1,0,0,2,0,0
福建,2020-01-26,1,0,0,3,0,0
福建,2020-01-27,3,0,0,6,0,0
福建,2020-01-28,1,0,0,7,0,0
福建,2020-01-29,1,0,0,8,0,0
福建,2020-01-30,1,0,0,9,0,0
福建,2020-02-02,3,0,0,12,0,0
福建,2020-02-04,2,1,0,14,1,0
福建,2020-02-05,2,0,0,16,1,0
福建,2020-02-07,5,3,0,21,4,0
福建,2020-02-08,2,0,0,23,4,0
福建,2020-02-09,1,0,0,24,4,0
福建,2020-02-12,1,1,0,25,5,0
福建,2020-02-13,0,1,0,25,6,0
福建,2020-02-18,1,0,0,26,6,0
福建,2020-02-19,0,6,0,26,12,0
福建,2020-02-20,0,5,0,26,17,0
福建,2020-02-22,0,3,0,26,20,0
福建,2020-02-26,0,3,0,26,23,0
福建,2020-03-04,0,1,0,26,24,0
福建,2020-03-06,0,2,0,26,26,0
广东,2020-01-23,1,0,0,1,0,0
广东,2020-01-24,1,0,0,2,0,0
广东,2020-01-25,1,0,0,3,0,0
广东,2020-01-27,2,0,0,5,0,0
广东,2020-01-28,1,0,0,6,0,0
广东,2020-01-30,0,1,0,6,1,0
广东,2020-02-02,0,1,0,6,2,0
广东,2020-02-03,2,0,0,8,2,0
广东,2020-02-04,2,0,0,10,2,0
广东,2020-02-07,0,1,0,10,3,0
广东,2020-02-10,0,2,0,10,5,0
广东,2020-02-11,2,0,0,12,5,0
广东,2020-02-14,0,2,0,12,7,0
广东,2020-02-17,0,2,0,12,9,0
广东,2020-02-22,0,1,0,12,10,0
广东,2020-02-24,0,2,0,12,12,0
福建,2020-01-23,1,0,0,1,0,0
福建,2020-01-25,2,0,0,3,0,0
福建,2020-01-26,2,0,0,5,0,0
福建,2020-01-27,5,0,0,10,0,0
福建,2020-01-28,3,0,0,13,0,0
福建,2020-01-29,5,0,0,18,0,0
福建,2020-01-30,4,0,0,22,0,0
福建,2020-01-31,2,0,0,24,0,0
福建,2020-02-01,5,0,0,29,0,0
福建,2020-02-02,2,0,0,31,0,0
福建,2020-02-03,4,0,0,35,0,0
福建,2020-02-04,2,3,0,37,3,0
福建,2020-02-05,2,1,0,39,4,0
福建,2020-02-06,1,0,0,40,4,0
福建,2020-02-08,2,0,0,42,4,0
福建,2020-02-09,0,6,0,42,10,0
福建,2020-02-10,1,1,0,43,11,0
福建,2020-02-12,1,2,0,44,13,0
福建,2020-02-14,2,0,0,46,13,0
福建,2020-02-20,0,3,0,46,16,0
福建,2020-02-21,0,1,0,46,17,0
福建,2020-02-22,0,2,0,46,19,0
福建,2020-02-23,0,2,0,46,21,0
福建,2020-02-24,1,0,0,47,21,0
福建,2020-02-25,0,2,0,47,23,0
福建,2020-02-26,0,6,0,47,29,0
福建,2020-02-27,0,1,0,47,30,0
福建,2020-02-28,0,1,0,47,31,0
福建,2020-02-29,0,1,0,47,32,0
福建,2020-03-02,0,8,0,47,40,0
福建,2020-03-03,0,1,0,47,41,0
福建,2020-03-04,0,2,0,47,43,0
福建,2020-03-05,0,2,0,47,45,0
福建,2020-03-06,0,2,0,47,47,0
山东,2020-01-23,1,0,0,1,0,0
山东,2020-01-24,1,0,0,2,0,0
山东,2020-01-25,2,0,0,4,0,0
山东,2020-01-26,1,0,0,5,0,0
山东,2020-01-27,1,0,0,6,0,0
山东,2020-01-28,1,0,0,7,0,0
山东,2020-01-29,1,0,0,8,0,0
山东,2020-01-30,1,0,0,9,0,0
山东,2020-01-31,1,0,0,10,0,0
山东,2020-02-01,1,0,0,11,0,0
山东,2020-02-02,1,0,0,12,0,0
山东,2020-02-03,2,0,0,14,0,0
山东,2020-02-06,0,2,0,14,2,0
山东,2020-02-08,1,0,0,15,2,0
山东,2020-02-15,1,1,0,16,3,0
山东,2020-02-17,0,1,0,16,4,0
山东,2020-02-18,0,2,0,16,6,0
山东,2020-02-19,0,1,0,16,7,0
山东,2020-02-20,0,1,0,16,8,0
山东,2020-02-21,0,1,0,16,9,0
山东,2020-02-22,0,1,0,16,10,0
山东,2020-02-23,0,1,0,16,11,0
山东,2020-02-26,0,1,0,16,12,0
山东,2020-02-29,0,2,0,16,14,0
山东,2020-03-01,0,1,0,16,15,0
山东,2020-03-09,0,1,0,16,16,0
福建,2020-01-23,1,0,0,1,0,0
福建,2020-01-24,2,0,0,3,0,0
福建,2020-01-26,1,0,0,4,0,0
福建,2020-01-28,2,0,0,6,0,0
福建,2020-01-29,1,0,0,7,0,0
福建,2020-01-30,6,0,0,13,0,0
福建,2020-01-31,4,0,0,17,0,0
福建,2020-02-01,1,0,0,18,0,0
福建,2020-02-02,1,0,0,19,0,0
福建,2020-02-03,1,0,0,20,0,0
福建,2020-02-04,1,0,0,21,0,0
福建,2020-02-05,0,1,0,21,1,0
福建,2020-02-06,2,1,0,23,2,0
福建,2020-02-07,2,0,0,25,2,0
福建,2020-02-09,3,1,0,28,3,0
福建,2020-02-10,3,0,0,31,3,0
福建,2020-02-11,1,1,0,32,4,0
福建,2020-02-12,2,0,0,34,4,0
福建,2020-02-15,0,2,0,34,6,0
福建,2020-02-16,1,0,0,35,6,0
福建,2020-02-17,0,3,0,35,9,0
福建,2020-02-18,0,1,0,35,10,0
福建,2020-02-20,0,5,0,35,15,0
福建,2020-02-21,0,2,0,35,17,0
福建,2020-02-22,0,2,0,35,19,0
福建,2020-02-23,0,4,0,35,23,0
福建,2020-02-24,0,4,0,35,27,0
福建,2020-02-25,0,3,0,35,30,0
福建,2020-02-26,0,1,0,35,31,0
福建,2020-02-27,0,3,0,35,34,0
福建,2020-03-03,0,1,0,35,35,0
湖北,2020-01-23,1,0,0,1,0,0
湖北,2020-01-24,4,0,0,5,0,0
湖北,2020-01-25,15,0,0,20,0,0
湖北,2020-01-26,20,0,0,40,0,0
湖北,2020-01-27,25,0,0,65,0,0
湖北,2020-01-28,23,0,0,88,0,0
湖北,2020-01-29,31,0,0,119,0,0
湖北,2020-01-30,31,0,0,150,0,0
湖北,2020-01-31,27,0,0,177,0,0
湖北,2020-02-01,35,0,0,212,0,0
湖北,2020-02-02,44,2,0,256,2,0
湖北,2020-02-03,35,4,0,291,6,0
湖北,2020-02-04,27,3,0,318,9,0
湖北,2020-02-05,35,5,0,353,14,0
湖北,2020-02-06,42,10,0,395,24,0
湖北,2020-02-07,43,9,0,438,33,0
湖北,2020-02-08,29,7,0,467,40,0
湖北,2020-02-09,14,6,0,481,46,0
湖北,2020-02-10,24,13,1,505,59,1
湖北,2020-02-11,31,11,0,536,70,1
湖北,2020-02-12,26,11,0,562,81,1
湖北,2020-02-13,24,8,1,586,89,2
湖北,2020-02-14,11,11,0,597,100,2
湖北,2020-02-15,5,16,0,602,116,2
湖北,2020-02-16,10,10,0,612,126,2
湖北,2020-02-17,14,18,0,626,144,2
湖北,2020-02-18,12,20,0,638,164,2
湖北,2020-02-19,5,23,0,643,187,2
湖北,2020-02-20,13,22,0,656,209,2
湖北,2020-02-21,3,30,0,659,239,2
湖北,2020-02-22,8,28,0,667,267,2
