,日期,城市,新增确诊,新增治愈,新增死亡,累计确诊人数,累计治愈人数,累计死亡人数
8093,2020-03-05,杭州,0,1,0,174,170,0
8094,2020-03-05,合川区,0,2,0,23,23,0
8095,2020-03-05,合肥,0,8,0,174,165,1
8096,2020-03-05,呼和浩特,0,1,0,7,6,0
8097,2020-03-05,淮北,0,2,0,27,27,0
8098,2020-03-05,黄冈,0,54,1,2907,2526,122
8099,2020-03-05,黄石,0,37,0,1015,859,36
8100,2020-03-05,吉安,0,1,0,22,21,0
8101,2020-03-05,济南,0,1,0,47,38,0
8102,2020-03-05,济宁,0,22,0,260,163,0
8103,2020-03-05,金山区,0,1,0,4,4,0
8104,2020-03-05,荆门,0,16,0,928,702,39
8105,2020-03-05,荆州,0,57,0,1580,1326,48
8106,2020-03-05,九江,0,2,0,118,110,0
8107,2020-03-05,开州区,0,1,0,21,20,1
8108,2020-03-05,来宾,0,3,0,11,7,0
8109,2020-03-05,柳州,0,1,0,24,20,0
8110,2020-03-05,娄底,0,2,0,76,70,0
8111,2020-03-05,泸州,0,2,0,24,22,0
8112,2020-03-05,马鞍山,0,1,0,38,36,0
8113,2020-03-05,南岸区,0,1,0,15,11,0
8114,2020-03-05,南昌,0,3,0,230,222,0
8115,2020-03-05,南京,0,3,0,93,83,0
8116,2020-03-05,南平,0,2,0,20,20,0
8117,2020-03-05,宁波,0,1,0,157,155,0
8118,2020-03-05,莆田,0,1,0,56,47,0
8119,2020-03-05,浦东新区,0,1,0,61,54,0
8120,2020-03-05,普陀区,0,1,0,11,11,0
8121,2020-03-05,七台河,0,1,0,17,15,0
8122,2020-03-05,潜江,0,8,0,198,159,9
8123,2020-03-05,衢州,0,2,0,14,14,0
8124,2020-03-05,泉州,0,2,0,47,45,0
8125,2020-03-05,三明,0,2,0,14,14,0
8126,2020-03-05,沙坪坝区,0,2,0,9,7,0
8127,2020-03-05,上海-境外输入,1,0,0,1,0,0
8128,2020-03-05,绍兴,0,1,0,42,39,0
8129,2020-03-05,深圳,0,17,0,417,358,3
8130,2020-03-05,十堰,0,12,1,672,539,8
8131,2020-03-05,苏州,0,5,0,87,75,0
8132,2020-03-05,随州,0,35,0,1307,1010,42
8133,2020-03-05,台湾,2,0,0,44,12,1
8134,2020-03-05,台州,0,2,0,146,129,0
8135,2020-03-05,唐山,0,2,0,58,54,1
8136,2020-03-05,天门,0,7,0,496,442,15
8137,2020-03-05,潼南区,0,1,0,18,12,0
8138,2020-03-05,威海,0,1,0,38,35,0
8139,2020-03-05,潍坊,0,1,0,44,34,0
8140,2020-03-05,温州,0,4,0,504,482,1
8141,2020-03-05,武汉,126,1038,23,49797,27587,2328
8142,2020-03-05,西安,0,4,0,120,108,1
8143,2020-03-05,仙桃,0,9,0,575,490,20
8144,2020-03-05,咸宁,0,10,0,836,786,14
8145,2020-03-05,香港,0,3,0,104,46,2
8146,2020-03-05,湘潭,0,1,0,36,36,0
8147,2020-03-05,襄阳,0,31,0,1175,1011,35
8148,2020-03-05,孝感,0,90,2,3518,2911,123
8149,2020-03-05,徐汇区,0,1,0,18,17,0
8150,2020-03-05,宣城,0,1,0,6,6,0
8151,2020-03-05,宜宾,0,1,0,12,11,0
8152,2020-03-05,宜昌,0,46,0,931,684,34
8153,2020-03-05,永州,0,1,0,44,44,0
8154,2020-03-05,岳阳,0,2,0,156,139,1
8155,2020-03-05,张家口,0,1,0,41,38,0
8156,2020-03-05,长春,0,1,0,45,44,0
8157,2020-03-05,长沙,0,6,0,242,207,2
8158,2020-03-05,长寿区,0,1,0,22,16,0
8159,2020-03-05,浙江-省十里丰监狱,0,12,0,36,27,0
8160,2020-03-05,中山,0,1,0,66,62,0
8161,2020-03-05,珠海,0,7,0,98,90,1
8162,2020-03-06,澳门,0,1,0,10,10,0
8163,2020-03-06,北京-待明确,0,5,0,0,303,8
8164,2020-03-06,北京-境外输入,3,0,0,11,0,0
8165,2020-03-06,滨州,0,1,0,15,15,0
8166,2020-03-06,常德,0,2,0,82,82,0
8167,2020-03-06,郴州,0,1,0,39,38,0
8168,2020-03-06,成都,0,2,0,144,100,3
8169,2020-03-06,达州,0,4,0,42,39,0
8170,2020-03-06,德州,0,2,0,37,24,2
8171,2020-03-06,东城区,1,0,0,14,0,0
8172,2020-03-06,鄂州,0,26,1,1394,956,54
8173,2020-03-06,恩施州,0,5,0,252,231,7
8174,2020-03-06,佛山,0,2,0,84,72,0
8175,2020-03-06,抚州,0,1,0,72,72,0
8176,2020-03-06,甘肃-境外输入,17,0,0,28,0,0
8177,2020-03-06,甘孜,0,8,0,78,66,0
8178,2020-03-06,广安,0,1,0,30,27,0
8179,2020-03-06,广东-境外输入,1,0,0,2,0,0
8180,2020-03-06,广州,0,9,0,347,318,1
8181,2020-03-06,哈尔滨,0,18,0,198,166,4
8182,2020-03-06,汉中,0,2,0,26,25,0
8183,2020-03-06,合肥,0,4,0,174,169,1
8184,2020-03-06,河池,0,1,0,28,17,1
8185,2020-03-06,黑河,0,2,0,14,13,0
8186,2020-03-06,淮安,0,1,0,66,63,0
8187,2020-03-06,淮南,0,3,0,27,27,0
8188,2020-03-06,黄冈,0,56,3,2907,2582,125
8189,2020-03-06,黄石,0,18,0,1015,877,36
8190,2020-03-06,鸡西,0,1,0,46,41,0
8191,2020-03-06,吉安,0,1,0,22,22,0
8192,2020-03-06,济南,0,2,0,47,40,0
8193,2020-03-06,济宁,0,11,0,260,174,0
8194,2020-03-06,揭阳,0,3,0,8,8,0
8195,2020-03-06,荆门,0,26,0,928,728,39
8196,2020-03-06,荆州,0,24,0,1580,1350,48
8197,2020-03-06,九江,0,2,0,118,112,0
8198,2020-03-06,昆明,0,1,0,53,53,0
8199,2020-03-06,来宾,0,1,0,11,8,0
8200,2020-03-06,连云港,0,1,0,48,43,0
8201,2020-03-06,凉山,0,1,0,13,13,0
8202,2020-03-06,娄底,0,1,0,76,71,0
8203,2020-03-06,马鞍山,0,2,0,38,38,0
8204,2020-03-06,茂名,0,3,0,14,14,0
8205,2020-03-06,梅州,0,2,0,16,15,0
8206,2020-03-06,南昌,0,1,0,230,223,0
8207,2020-03-06,南充,0,4,0,39,36,0
8208,2020-03-06,南京,0,6,0,93,89,0
8209,2020-03-06,宁德,0,2,0,26,26,0
8210,2020-03-06,宁夏-境外输入,0,2,0,3,2,0
8211,2020-03-06,彭水县,0,1,0,2,2,0
8212,2020-03-06,莆田,0,2,0,56,49,0
8213,2020-03-06,浦东新区,0,1,0,61,55,0
8214,2020-03-06,七台河,0,1,0,17,16,0
8215,2020-03-06,潜江,0,1,0,198,160,9
8216,2020-03-06,泉州,0,2,0,47,47,0
8217,2020-03-06,沙坪坝区,0,1,0,9,8,0
8218,2020-03-06,商丘,0,3,0,91,25,1
8219,2020-03-06,上海-境外输入,3,0,0,4,0,0
8220,2020-03-06,十堰,0,14,0,672,553,8
8221,2020-03-06,石家庄,0,1,0,29,29,0
8222,2020-03-06,松江区,0,1,0,14,13,0
8223,2020-03-06,苏州,0,3,0,87,78,0
8224,2020-03-06,随州,0,38,1,1307,1048,43
8225,2020-03-06,台湾,1,0,0,45,12,1
8226,2020-03-06,台州,0,1,0,146,130,0
8227,2020-03-06,天门,0,9,0,496,451,15
8228,2020-03-06,通化,0,2,0,7,6,0
8229,2020-03-06,潼南区,0,2,0,18,14,0
8230,2020-03-06,外地来沪,0,1,0,112,99,1
8231,2020-03-06,万州区,0,2,0,118,108,4
8232,2020-03-06,潍坊,0,6,0,44,40,0
8233,2020-03-06,温州,0,5,0,504,487,1
8234,2020-03-06,乌鲁木齐,0,1,0,23,23,0
8235,2020-03-06,武汉,74,1157,21,49871,28744,2349
8236,2020-03-06,仙桃,0,7,1,575,497,21
8237,2020-03-06,咸宁,0,8,0,836,794,14
8238,2020-03-06,香港,3,5,0,107,51,2
8239,2020-03-06,襄阳,0,29,1,1175,1040,36
8240,2020-03-06,孝感,0,61,0,3518,2972,123
8241,2020-03-06,新余,0,3,0,130,126,0
8242,2020-03-06,徐州,0,2,0,79,75,0
8243,2020-03-06,烟台,0,1,0,47,40,0
8244,2020-03-06,阳江,0,3,0,14,14,0
8245,2020-03-06,宜昌,0,23,0,931,707,34
8246,2020-03-06,岳阳,0,6,0,156,145,1
8247,2020-03-06,长沙,0,2,0,242,209,2
8248,2020-03-06,长寿区,0,1,0,22,17,0
8249,2020-03-06,浙江-省十里丰监狱,0,2,0,36,29,0
8250,2020-03-06,忠县,0,1,0,21,21,0
8251,2020-03-06,珠海,0,5,0,98,95,1
8252,2020-03-06,株洲,0,1,0,80,74,0
8253,2020-03-06,遵义,0,1,0,32,20,0
8254,2020-03-07,安阳,0,2,0,53,46,0
8255,2020-03-07,鞍山,0,1,0,4,4,0
8256,2020-03-07,巴中,0,1,0,24,19,0
8257,2020-03-07,包头,0,1,0,11,9,0
8258,2020-03-07,宝山区,0,2,0,21,18,0
8259,2020-03-07,北海,0,1,0,44,39,1
8260,2020-03-07,北京-待明确,0,5,0,0,308,8
8261,2020-03-07,北京-境外输入,2,0,0,13,0,0
8262,2020-03-07,毕节,0,1,0,23,17,0
8263,2020-03-07,常州,0,1,0,51,51,0
8264,2020-03-07,成都,0,1,0,144,101,3
8265,2020-03-07,大庆,0,2,0,26,22,1
8266,2020-03-07,德阳,0,4,0,18,18,0
8267,2020-03-07,德州,0,5,0,37,29,2
8268,2020-03-07,鄂州,0,32,0,1394,988,54
8269,2020-03-07,防城港,0,1,0,19,13,0
8270,2020-03-07,佛山,0,3,0,84,75,0
8271,2020-03-07,涪陵区,0,1,0,5,5,0
8272,2020-03-07,甘肃-境外输入,1,0,0,29,0,0
8273,2020-03-07,广州,0,3,0,347,321,1
8274,2020-03-07,哈尔滨,0,2,0,198,168,4
8275,2020-03-07,邯郸,0,1,0,32,32,0
8276,2020-03-07,合肥,0,2,0,174,171,1
8277,2020-03-07,河池,0,1,0,28,18,1
8278,2020-03-07,虹口区,0,1,0,7,7,0
8279,2020-03-07,葫芦岛,0,1,0,12,9,1
8280,2020-03-07,黄冈,0,45,0,2907,2627,125
8281,2020-03-07,黄石,0,7,0,1015,884,36
8282,2020-03-07,济宁,0,4,0,260,178,0
8283,2020-03-07,嘉兴,0,1,0,45,42,0
8284,2020-03-07,荆门,0,15,0,928,743,39
8285,2020-03-07,荆州,0,26,1,1580,1376,49
8286,2020-03-07,连云港,0,2,0,48,45,0
8287,2020-03-07,柳州,0,1,0,24,21,0
8288,2020-03-07,泸州,0,2,0,24,24,0
8289,2020-03-07,牡丹江,0,2,0,15,13,0
8290,2020-03-07,南岸区,0,1,0,15,12,0
8291,2020-03-07,南昌,0,1,0,230,224,0
8292,2020-03-07,南京,0,3,0,93,92,0
8293,2020-03-07,内江,0,1,0,22,20,0
8294,2020-03-07,莆田,0,7,0,56,56,0
8295,2020-03-07,浦东新区,0,2,0,61,57,0
8296,2020-03-07,潜江,0,8,0,198,168,9
8297,2020-03-07,汕头,0,2,0,25,24,0
8298,2020-03-07,商丘,0,1,0,91,26,1
8299,2020-03-07,深圳,0,10,0,417,368,3
8300,2020-03-07,十堰,0,18,0,672,571,8
8301,2020-03-07,双鸭山,0,1,0,52,41,3
8302,2020-03-07,松江区,0,1,0,14,14,0
8303,2020-03-07,苏州,0,2,0,87,80,0
8304,2020-03-07,随州,0,29,0,1307,1077,43
8305,2020-03-07,台湾,0,1,0,45,13,1
8306,2020-03-07,台州,0,4,0,146,134,0
8307,2020-03-07,唐山,0,1,0,58,55,1
8308,2020-03-07,天门,0,6,0,496,457,15
8309,2020-03-07,通辽,0,2,0,7,7,0
8310,2020-03-07,吐鲁番,0,1,0,3,3,0
8311,2020-03-07,外地来沪,0,1,0,112,100,1
8312,2020-03-07,万州区,0,1,0,118,109,4
8313,2020-03-07,温州,0,1,0,504,488,1
8314,2020-03-07,武汉,41,1259,21,49912,30003,2370
8315,2020-03-07,仙桃,0,4,0,575,501,21
8316,2020-03-07,咸宁,0,7,0,836,801,14
8317,2020-03-07,香港,2,4,0,109,55,2
8318,2020-03-07,襄阳,0,15,2,1175,1055,38
8319,2020-03-07,孝感,0,52,2,3518,3024,125
8320,2020-03-07,新余,0,1,0,130,127,0
8321,2020-03-07,徐州,0,1,0,79,76,0
8322,2020-03-07,烟台,0,1,0,47,41,0
8323,2020-03-07,宜昌,0,20,1,931,727,35
8324,2020-03-07,渝北区,0,1,0,17,17,0
8325,2020-03-07,渝中区,0,1,0,20,19,0
8326,2020-03-07,岳阳,0,1,0,156,146,1
8327,2020-03-07,枣庄,0,1,0,24,24,0
8328,2020-03-07,漳州,0,4,0,20,20,0
8329,2020-03-07,长沙,0,4,0,242,213,2
8330,2020-03-07,长寿区,0,1,0,22,18,0
8331,2020-03-07,浙江-省十里丰监狱,0,2,0,36,31,0
8332,2020-03-07,淄博,0,1,0,30,25,1
8333,2020-03-07,遵义,0,1,0,32,21,0
8334,2020-03-08,巴中,0,1,0,24,20,0
8335,2020-03-08,北辰区,0,1,0,6,6,0
8336,2020-03-08,北海,0,1,0,44,40,1
8337,2020-03-08,北京-待明确,0,7,0,0,315,8
8338,2020-03-08,毕节,0,2,0,23,19,0
8339,2020-03-08,兵团第九师,0,1,0,4,3,1
8340,2020-03-08,朝阳市,0,1,0,6,5,0
8341,2020-03-08,成都,0,1,0,144,102,3
8342,2020-03-08,赤峰,0,1,0,9,9,0
8343,2020-03-08,德州,0,2,0,37,31,2
8344,2020-03-08,鄂州,0,42,0,1394,1030,54
8345,2020-03-08,恩施州,0,2,0,252,233,7
8346,2020-03-08,防城港,0,2,0,19,15,0
8347,2020-03-08,佛山,0,2,0,84,77,0
8348,2020-03-08,甘肃-境外输入,4,0,0,33,0,0
8349,2020-03-08,甘孜,0,5,0,78,71,0
8350,2020-03-08,广州,0,1,0,347,322,1
8351,2020-03-08,哈尔滨,0,5,0,198,173,4
8352,2020-03-08,杭州,0,3,0,174,173,0
8353,2020-03-08,合肥,0,2,0,174,173,1
8354,2020-03-08,河池,0,4,0,28,22,1
8355,2020-03-08,黄冈,0,14,0,2907,2641,125
8356,2020-03-08,黄石,0,13,1,1015,897,37
8357,2020-03-08,济南,0,3,0,47,43,0
8358,2020-03-08,江门,0,5,0,23,23,0
8359,2020-03-08,荆门,0,24,0,928,767,39
8360,2020-03-08,荆州,0,34,0,1580,1410,49
8361,2020-03-08,九江,0,1,0,118,113,0
8362,2020-03-08,连云港,0,2,0,48,47,0
8363,2020-03-08,娄底,0,3,0,76,74,0
8364,2020-03-08,南岸区,0,1,0,15,13,0
8365,2020-03-08,南昌,0,1,0,230,225,0
8366,2020-03-08,南京,0,1,0,93,93,0
8367,2020-03-08,内江,0,1,0,22,21,0
8368,2020-03-08,浦东新区,0,1,0,61,58,0
8369,2020-03-08,齐齐哈尔,0,2,0,43,38,1
8370,2020-03-08,潜江,0,4,0,198,172,9
8371,2020-03-08,黔南州,0,1,0,17,16,0
8372,2020-03-08,商洛,0,1,0,7,7,0
8373,2020-03-08,商丘,0,3,0,91,29,1
8374,2020-03-08,韶关,0,0,1,10,7,1
8375,2020-03-08,深圳,0,5,0,417,373,3
8376,2020-03-08,十堰,0,17,0,672,588,8
8377,2020-03-08,双鸭山,0,4,0,52,45,3
8378,2020-03-08,苏州,0,4,0,87,84,0
8379,2020-03-08,绥化,0,1,0,47,38,4
8380,2020-03-08,随州,0,27,1,1307,1104,44
8381,2020-03-08,台湾,0,2,0,45,15,1
8382,2020-03-08,台州,0,3,0,146,137,0
8383,2020-03-08,天门,0,4,0,496,461,15
8384,2020-03-08,潍坊,0,4,0,44,44,0
8385,2020-03-08,温州,0,4,0,504,492,1
8386,2020-03-08,芜湖,0,1,0,34,34,0
8387,2020-03-08,武汉,36,1163,18,49948,31166,2388
8388,2020-03-08,锡林郭勒,0,1,0,9,9,0
8389,2020-03-08,仙桃,0,5,0,575,506,21
8390,2020-03-08,咸宁,0,5,0,836,806,14
8391,2020-03-08,香港,5,4,1,114,59,3
8392,2020-03-08,襄阳,0,9,0,1175,1064,38
8393,2020-03-08,孝感,0,33,1,3518,3057,126
8394,2020-03-08,新余,0,3,0,130,130,0
8395,2020-03-08,烟台,0,1,0,47,42,0
8396,2020-03-08,宜昌,0,26,0,931,753,35
8397,2020-03-08,益阳,0,1,0,60,60,0
8398,2020-03-08,岳阳,0,5,0,156,151,1
8399,2020-03-08,长沙,0,3,0,242,216,2
8400,2020-03-08,浙江-省十里丰监狱,0,3,0,36,34,0
8401,2020-03-08,镇江,0,1,0,12,12,0
8402,2020-03-08,株洲,0,2,0,80,76,0
8403,2020-03-08,遵义,0,3,0,32,24,0
8404,2020-03-09,巴南区,0,1,0,6,5,0
8405,2020-03-09,宝坻区,0,1,0,60,57,2
8406,2020-03-09,北京-待明确,0,5,0,0,320,8
8407,2020-03-09,北京-境外输入,1,0,0,14,0,0
8408,2020-03-09,毕节,0,1,0,23,20,0
8409,2020-03-09,成都,0,1,0,144,103,3
8410,2020-03-09,达州,0,2,0,42,41,0
8411,2020-03-09,大庆,0,1,0,26,23,1
8412,2020-03-09,大足区,0,1,0,14,13,0
8413,2020-03-09,德州,0,1,0,37,32,2
8414,2020-03-09,垫江县,0,1,0,20,20,0
8415,2020-03-09,鄂州,0,49,0,1394,1079,54
8416,2020-03-09,防城港,0,1,0,19,16,0
8417,2020-03-09,奉节县,0,2,0,22,22,0
8418,2020-03-09,广安,0,1,0,30,28,0
8419,2020-03-09,广东-境外输入,1,0,0,3,0,0
8420,2020-03-09,广州,0,2,0,347,324,1
8421,2020-03-09,贵阳,0,1,0,36,29,1
8422,2020-03-09,哈尔滨,0,5,0,198,178,4
8423,2020-03-09,河池,0,2,0,28,24,1
8424,2020-03-09,淮安,0,3,0,66,66,0
8425,2020-03-09,黄冈,0,16,0,2907,2657,125
8426,2020-03-09,黄石,0,9,0,1015,906,37
8427,2020-03-09,鸡西,0,2,0,46,43,0
8428,2020-03-09,济南,0,1,0,47,44,0
8429,2020-03-09,济宁,0,51,0,260,229,0
8430,2020-03-09,嘉兴,0,1,0,45,43,0
8431,2020-03-09,晋中,0,1,0,37,33,0
8432,2020-03-09,荆门,0,22,0,928,789,39
8433,2020-03-09,荆州,0,21,0,1580,1431,49
8434,2020-03-09,九江,0,2,0,118,115,0
8435,2020-03-09,来宾,0,1,0,11,9,0
8436,2020-03-09,兰州,0,1,0,36,34,2
8437,2020-03-09,连云港,0,1,0,48,48,0
8438,2020-03-09,两江新区,0,1,0,17,16,0
8439,2020-03-09,南昌,0,2,0,230,227,0
8440,2020-03-09,宁波,0,2,0,157,157,0
8441,2020-03-09,齐齐哈尔,0,2,0,43,40,1
8442,2020-03-09,綦江区,0,1,0,23,20,0
8443,2020-03-09,潜江,0,4,0,198,176,9
8444,2020-03-09,青浦区,0,1,0,6,6,0
8445,2020-03-09,日照,0,1,0,16,16,0
8446,2020-03-09,荣昌区,0,1,0,9,8,0
8447,2020-03-09,商丘,0,2,0,91,31,1
8448,2020-03-09,深圳,0,8,0,417,381,3
8449,2020-03-09,沈阳,0,1,0,28,26,0
8450,2020-03-09,十堰,0,8,0,672,596,8
8451,2020-03-09,石柱县,0,1,0,15,15,0
8452,2020-03-09,双鸭山,0,1,0,52,46,3
8453,2020-03-09,绥化,0,2,0,47,40,4
8454,2020-03-09,随州,0,22,0,1307,1126,44
8455,2020-03-09,台州,0,2,0,146,139,0
8456,2020-03-09,天门,0,10,0,496,471,15
8457,2020-03-09,铜梁区,0,1,0,10,9,0
8458,2020-03-09,潼南区,0,1,0,18,15,0
8459,2020-03-09,万州区,0,2,0,118,111,4
8460,2020-03-09,温州,0,1,0,504,493,1
8461,2020-03-09,武汉,17,896,16,49965,32062,2404
8462,2020-03-09,仙桃,0,12,1,575,518,22
8463,2020-03-09,咸宁,0,2,0,836,808,14
8464,2020-03-09,香港,1,1,0,115,60,3
8465,2020-03-09,襄阳,0,8,0,1175,1072,38
8466,2020-03-09,孝感,0,54,0,3518,3111,126
8467,2020-03-09,烟台,0,1,0,47,43,0
8468,2020-03-09,宜昌,0,19,0,931,772,35
8469,2020-03-09,渝中区,0,1,0,20,20,0
8470,2020-03-09,云阳县,0,1,0,25,25,0
8471,2020-03-09,长春,0,1,0,45,45,0
8472,2020-03-09,长沙,0,8,0,242,224,2
8473,2020-03-09,浙江-省十里丰监狱,0,2,0,36,36,0
8474,2020-03-09,株洲,0,1,0,80,77,0
8475,2020-03-09,资阳,0,1,0,4,3,0
8476,2020-03-09,淄博,0,1,0,30,26,1
8477,2020-03-09,遵义,0,4,0,32,28,0
8478,2020-03-10,巴南区,0,1,0,6,6,0
8479,2020-03-10,巴中,0,1,0,24,21,0
8480,2020-03-10,宝山区,0,1,0,21,19,0
8481,2020-03-10,北京-待明确,0,6,0,0,326,8
8482,2020-03-10,北京-境外输入,6,0,0,20,0,0
8483,2020-03-10,毕节,0,1,0,23,21,0
8484,2020-03-10,成都,0,5,0,144,108,3
8485,2020-03-10,大连,0,1,0,18,14,0
8486,2020-03-10,大兴安岭,1,0,0,3,2,0
8487,2020-03-10,东莞,0,8,0,99,96,1
8488,2020-03-10,鄂州,0,48,0,1394,1127,54
8489,2020-03-10,恩施州,0,2,0,252,235,7
8490,2020-03-10,甘肃-境外输入,1,0,0,34,0,0
8491,2020-03-10,广州,0,2,0,347,326,1
8492,2020-03-10,贵阳,0,2,0,36,31,1
8493,2020-03-10,桂林,0,1,0,32,32,0
8494,2020-03-10,哈尔滨,0,1,0,198,179,4
8495,2020-03-10,杭州,0,1,0,174,174,0
8496,2020-03-10,黄冈,0,27,0,2907,2684,125
8497,2020-03-10,黄石,0,11,1,1015,917,38
8498,2020-03-10,济南,0,1,0,47,45,0
8499,2020-03-10,济宁,0,13,0,260,242,0
8500,2020-03-10,江北区,0,1,0,28,26,0
8501,2020-03-10,金华,0,1,0,55,55,0
8502,2020-03-10,津南区,0,1,0,2,2,0
8503,2020-03-10,晋中,0,3,0,37,36,0
8504,2020-03-10,荆门,0,28,0,928,817,39
8505,2020-03-10,荆州,0,11,0,1580,1442,49
8506,2020-03-10,九江,0,2,0,118,117,0
8507,2020-03-10,来宾,0,1,0,11,10,0
8508,2020-03-10,柳州,0,1,0,24,22,0
8509,2020-03-10,绵阳,0,2,0,22,20,0
8510,2020-03-10,南岸区,0,1,0,15,14,0
8511,2020-03-10,南昌,0,2,0,230,229,0
8512,2020-03-10,南充,0,3,0,39,39,0
8513,2020-03-10,綦江区,0,1,0,23,21,0
8514,2020-03-10,潜江,0,3,0,198,179,9
8515,2020-03-10,山东-境外输入,1,0,0,1,0,0
8516,2020-03-10,商丘,0,3,0,91,34,1
8517,2020-03-10,上海-境外输入,2,0,0,6,0,0
8518,2020-03-10,上饶,0,1,0,123,123,0
8519,2020-03-10,绍兴,0,2,0,42,41,0
8520,2020-03-10,深圳,0,6,0,417,387,3
8521,2020-03-10,十堰,0,8,0,672,604,8
8522,2020-03-10,苏州,0,3,0,87,87,0
8523,2020-03-10,随州,0,25,0,1307,1151,44
8524,2020-03-10,遂宁,0,2,0,17,17,0
8525,2020-03-10,台湾,2,2,0,47,17,1
8526,2020-03-10,台州,0,5,0,146,144,0
8527,2020-03-10,天门,0,2,0,496,473,15
8528,2020-03-10,外地来沪,0,3,0,112,103,1
8529,2020-03-10,万州区,0,1,0,118,112,4
8530,2020-03-10,威海,0,1,0,38,36,0
8531,2020-03-10,温州,0,6,0,504,499,1
8532,2020-03-10,武汉,13,1202,19,49978,33264,2423
8533,2020-03-10,仙桃,0,2,0,575,520,22
8534,2020-03-10,咸宁,0,4,0,836,812,14
8535,2020-03-10,香港,5,5,0,120,65,3
8536,2020-03-10,襄阳,0,22,0,1175,1094,38
8537,2020-03-10,孝感,0,38,0,3518,3149,126
8538,2020-03-10,徐州,0,2,0,79,78,0
8539,2020-03-10,烟台,0,1,0,47,44,0
8540,2020-03-10,宜宾,0,1,0,12,12,0
8541,2020-03-10,宜昌,0,28,1,931,800,36
8542,2020-03-10,岳阳,0,2,0,156,153,1
8543,2020-03-10,运城,0,1,0,19,19,0
8544,2020-03-10,长沙,0,5,0,242,229,2
8545,2020-03-10,郑州,1,15,0,158,73,1
8546,2020-03-10,淄博,0,2,0,30,28,1
8547,2020-03-10,遵义,0,1,0,32,29,0
8548,2020-03-11,安康,0,1,0,26,26,0
8549,2020-03-11,安阳,0,3,0,53,49,0
8550,2020-03-11,北海,0,1,0,44,41,1
8551,2020-03-11,北京-待明确,0,8,0,0,334,8
8552,2020-03-11,成都,0,5,0,144,113,3
8553,2020-03-11,儋州,0,1,0,15,13,1
8554,2020-03-11,德州,0,1,0,37,33,2
8555,2020-03-11,鄂州,0,34,1,1394,1161,55
8556,2020-03-11,甘肃-境外输入,2,0,0,36,0,0
8557,2020-03-11,甘孜,0,3,0,78,74,0
8558,2020-03-11,广东-境外输入,3,0,0,6,0,0
8559,2020-03-11,贵阳,0,1,0,36,32,1
8560,2020-03-11,哈尔滨,0,3,0,198,182,4
8561,2020-03-11,河北区,0,1,0,12,12,0
8562,2020-03-11,河池,0,2,0,28,26,1
8563,2020-03-11,河南-境外输入,1,0,0,1,0,0
8564,2020-03-11,黄冈,0,21,0,2907,2705,125
8565,2020-03-11,黄石,0,4,0,1015,921,38
8566,2020-03-11,鸡西,0,1,0,46,44,0
8567,2020-03-11,济南,0,1,0,47,46,0
8568,2020-03-11,济宁,0,6,0,260,248,0
8569,2020-03-11,江北区,0,1,0,28,27,0
8570,2020-03-11,荆门,0,17,0,928,834,39
8571,2020-03-11,荆州,0,10,0,1580,1452,49
8572,2020-03-11,九江,0,1,0,118,118,0
8573,2020-03-11,两江新区,0,1,0,17,17,0
8574,2020-03-11,柳州,0,1,0,24,23,0
8575,2020-03-11,南昌,0,1,0,230,230,0
8576,2020-03-11,内江,0,1,0,22,22,0
8577,2020-03-11,潜江,0,1,0,198,180,9
8578,2020-03-11,黔南州,0,1,0,17,17,0
8579,2020-03-11,青岛,1,1,0,61,59,1
8580,2020-03-11,商丘,0,4,0,91,38,1
8581,2020-03-11,深圳,0,5,0,417,392,3
8582,2020-03-11,十堰,0,10,0,672,614,8
8583,2020-03-11,双鸭山,0,1,0,52,47,3
8584,2020-03-11,随州,0,16,1,1307,1167,45
8585,2020-03-11,台湾,1,0,0,48,17,1
8586,2020-03-11,台州,0,2,0,146,146,0
8587,2020-03-11,天门,0,1,0,496,474,15
8588,2020-03-11,铜川,0,1,0,8,8,0
8589,2020-03-11,潼南区,0,2,0,18,17,0
8590,2020-03-11,外地来沪,0,1,0,112,104,1
8591,2020-03-11,万州区,0,2,0,118,114,4
8592,2020-03-11,渭南,0,1,0,16,15,0
8593,2020-03-11,温州,0,2,0,504,501,1
8594,2020-03-11,乌兰察布,0,1,0,3,3,0
8595,2020-03-11,无锡,0,1,0,55,53,0
8596,2020-03-11,吴忠,0,1,0,28,28,0
8597,2020-03-11,武汉,8,1053,7,49986,34317,2430
8598,2020-03-11,西安,0,2,1,120,110,2
8599,2020-03-11,香港,9,2,0,129,67,3
8600,2020-03-11,襄阳,0,11,0,1175,1105,38
8601,2020-03-11,孝感,0,30,0,3518,3179,126
8602,2020-03-11,雅安,0,1,0,7,7,0
8603,2020-03-11,烟台,0,3,0,47,47,0
8604,2020-03-11,宜昌,0,34,0,931,834,36
8605,2020-03-11,长沙,0,3,0,242,232,2
8606,2020-03-11,长寿区,0,1,0,22,19,0
8607,2020-03-11,中山,0,1,0,66,63,0
8608,2020-03-11,珠海,0,2,0,98,97,1
8609,2020-03-11,遵义,0,2,0,32,31,0
8610,2020-03-12,北京-待明确,0,8,0,0,342,8
8611,2020-03-12,北京-境外输入,1,0,0,21,0,0
8612,2020-03-12,毕节,0,2,0,23,23,0
8613,2020-03-12,成都,0,2,0,144,115,3
8614,2020-03-12,大同,0,1,0,12,12,0
